Local time,Open,High,Low,Close,Volume
29.04.2023 16:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 17:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 17:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 18:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 18:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 19:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 19:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 20:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 20:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 21:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 21:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 22:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 22:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 23:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
29.04.2023 23:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 00:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 00:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 01:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 01:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 02:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 02:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 03:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 03:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 04:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 04:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 05:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 05:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 06:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 06:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 07:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 07:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 08:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 08:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 09:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 09:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 10:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 10:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 11:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 11:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 12:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 12:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 13:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 13:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 14:00:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 14:30:00.000 GMT-0600,1.35412,1.35412,1.35412,1.35412,0
30.04.2023 15:00:00.000 GMT-0600,1.35333,1.35427,1.35309,1.35414,148049997.80680007
30.04.2023 15:30:00.000 GMT-0600,1.35415,1.35444,1.35389,1.35427,228750002.32470006
30.04.2023 16:00:00.000 GMT-0600,1.35427,1.35495,1.35393,1.35488,583549995.8988999
30.04.2023 16:30:00.000 GMT-0600,1.35487,1.35572,1.35481,1.35561,773370005.6076001
30.04.2023 17:00:00.000 GMT-0600,1.35558,1.35565,1.35518,1.35537,679189990.5206001
30.04.2023 17:30:00.000 GMT-0600,1.35539,1.35608,1.35526,1.35607,683319996.834
30.04.2023 18:00:00.000 GMT-0600,1.35608,1.35636,1.35515,1.35625,1521380002.0218003
