Local time,Open,High,Low,Close,Volume
30.04.2023 20:30:00.000 GMT-0600,0.66148,0.66217,0.66129,0.66213,713860002.5178
30.04.2023 21:00:00.000 GMT-0600,0.66211,0.66334,0.66204,0.66327,1528210012.436
30.04.2023 21:30:00.000 GMT-0600,0.66327,0.66358,0.66301,0.66345,1515599995.6132998
30.04.2023 22:00:00.000 GMT-0600,0.66345,0.66398,0.66317,0.66373,1262720002.1743
30.04.2023 22:30:00.000 GMT-0600,0.66371,0.66375,0.66330,0.66345,785970007.8963999
30.04.2023 23:00:00.000 GMT-0600,0.66345,0.66377,0.66333,0.66357,913890002.7274998
30.04.2023 23:30:00.000 GMT-0600,0.66357,0.66411,0.66328,0.66395,894360003.4716002
01.05.2023 00:00:00.000 GMT-0600,0.66397,0.66397,0.66335,0.66345,1478500003.8146
01.05.2023 00:30:00.000 GMT-0600,0.66347,0.66411,0.66332,0.66376,1603849990.8445
01.05.2023 01:00:00.000 GMT-0600,0.66377,0.66443,0.66365,0.66401,2066589994.4305
01.05.2023 01:30:00.000 GMT-0600,0.66404,0.66425,0.66355,0.66381,1583870005.6075
01.05.2023 02:00:00.000 GMT-0600,0.66380,0.66394,0.66347,0.66357,1451940003.3951998
01.05.2023 02:30:00.000 GMT-0600,0.66355,0.66373,0.66326,0.66350,975779997.8258998
01.05.2023 03:00:00.000 GMT-0600,0.66347,0.66399,0.66337,0.66368,994129994.3921999
01.05.2023 03:30:00.000 GMT-0600,0.66368,0.66375,0.66346,0.66371,1265859992.0273
01.05.2023 04:00:00.000 GMT-0600,0.66371,0.66396,0.66351,0.66374,1565459989.0708003
01.05.2023 04:30:00.000 GMT-0600,0.66375,0.66412,0.66353,0.66405,908749999.9999002
01.05.2023 05:00:00.000 GMT-0600,0.66405,0.66422,0.66346,0.66348,1157239998.8176
01.05.2023 05:30:00.000 GMT-0600,0.66348,0.66397,0.66328,0.66350,1086289990.4248998
01.05.2023 06:00:00.000 GMT-0600,0.66348,0.66456,0.66334,0.66448,1922849996.5667002
01.05.2023 06:30:00.000 GMT-0600,0.66449,0.66606,0.66432,0.66600,4405610031.128
01.05.2023 07:00:00.000 GMT-0600,0.66603,0.66635,0.66566,0.66631,2786750012.3980007
01.05.2023 07:30:00.000 GMT-0600,0.66633,0.66677,0.66566,0.66611,3111890001.2971005
01.05.2023 08:00:00.000 GMT-0600,0.66606,0.66606,0.66439,0.66486,4934350017.5474
01.05.2023 08:30:00.000 GMT-0600,0.66486,0.66549,0.66444,0.66478,3179919990.539701
01.05.2023 09:00:00.000 GMT-0600,0.66476,0.66485,0.66335,0.66364,3249890010.8338003
01.05.2023 09:30:00.000 GMT-0600,0.66364,0.66380,0.66304,0.66346,2090189985.2751
01.05.2023 10:00:00.000 GMT-0600,0.66345,0.66348,0.66307,0.66340,1013940001.0110002
01.05.2023 10:30:00.000 GMT-0600,0.66341,0.66378,0.66329,0.66355,1059149998.6650001
01.05.2023 11:00:00.000 GMT-0600,0.66355,0.66371,0.66330,0.66338,1016179992.6756998
01.05.2023 11:30:00.000 GMT-0600,0.66338,0.66364,0.66310,0.66354,881079994.6787
01.05.2023 12:00:00.000 GMT-0600,0.66352,0.66367,0.66322,0.66323,684979996.6809
01.05.2023 12:30:00.000 GMT-0600,0.66322,0.66330,0.66266,0.66296,970210000.9917002
01.05.2023 13:00:00.000 GMT-0600,0.66297,0.66299,0.66254,0.66259,838049995.4226
01.05.2023 13:30:00.000 GMT-0600,0.66260,0.66287,0.66241,0.66279,831840007.7819
01.05.2023 14:00:00.000 GMT-0600,0.66280,0.66301,0.66278,0.66296,331800002.575
01.05.2023 14:30:00.000 GMT-0600,0.66296,0.66306,0.66285,0.66296,434239996.4333
01.05.2023 15:00:00.000 GMT-0600,0.66260,0.66290,0.66191,0.66274,329760000.1694
01.05.2023 15:30:00.000 GMT-0600,0.66274,0.66286,0.66253,0.66266,1444469999.5521
01.05.2023 16:00:00.000 GMT-0600,0.66265,0.66310,0.66265,0.66307,339779997.7064001
01.05.2023 16:30:00.000 GMT-0600,0.66307,0.66307,0.66277,0.66278,211089998.4838
01.05.2023 17:00:00.000 GMT-0600,0.66278,0.66298,0.66253,0.66266,611439997.673
01.05.2023 17:30:00.000 GMT-0600,0.66266,0.66289,0.66217,0.66223,660489995.2411
01.05.2023 18:00:00.000 GMT-0600,0.66222,0.66320,0.66218,0.66248,1353449991.2259996
01.05.2023 18:30:00.000 GMT-0600,0.66248,0.66299,0.66201,0.66214,1111479991.9125001
01.05.2023 19:00:00.000 GMT-0600,0.66217,0.66374,0.66210,0.66349,1711199991.2264
01.05.2023 19:30:00.000 GMT-0600,0.66349,0.66411,0.66299,0.66334,1903950008.3925002
01.05.2023 20:00:00.000 GMT-0600,0.66335,0.66345,0.66289,0.66297,1445150007.2479002
01.05.2023 20:30:00.000 GMT-0600,0.66297,0.66347,0.66294,0.66329,869489992.1419
01.05.2023 21:00:00.000 GMT-0600,0.66328,0.66345,0.66314,0.66327,981870004.6537999
01.05.2023 21:30:00.000 GMT-0600,0.66328,0.66336,0.66278,0.66289,861050001.1443001
01.05.2023 22:00:00.000 GMT-0600,0.66289,0.66341,0.66256,0.66256,1190680005.0738
01.05.2023 22:30:00.000 GMT-0600,0.66256,0.66976,0.66251,0.66933,7064480037.6894
01.05.2023 23:00:00.000 GMT-0600,0.66933,0.67076,0.66933,0.67023,3217419986.7247
01.05.2023 23:30:00.000 GMT-0600,0.67023,0.67091,0.67023,0.67033,1893889997.4822001
02.05.2023 00:00:00.000 GMT-0600,0.67032,0.67144,0.67003,0.67046,2380930007.9344997
