Local time,Open,High,Low,Close,Volume
29.04.2023 09:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 10:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 10:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 11:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 11:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 12:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 12:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 13:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 13:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 14:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 14:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 15:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 15:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 16:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 16:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 17:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 17:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 18:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 18:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 19:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 19:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 20:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 20:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 21:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 21:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 22:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 22:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 23:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
29.04.2023 23:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 00:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 00:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 01:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 01:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 02:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 02:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 03:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 03:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 04:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 04:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 05:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 05:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 06:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 06:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 07:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 07:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 08:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 08:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 09:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 09:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 10:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 10:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 11:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 11:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 12:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 12:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 13:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 13:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 14:00:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 14:30:00.000 GMT-0600,0.89371,0.89371,0.89371,0.89371,0
30.04.2023 15:00:00.000 GMT-0600,0.89114,0.89271,0.89114,0.89270,44999999.404
30.04.2023 15:30:00.000 GMT-0600,0.89269,0.89320,0.89115,0.89293,154660000.5625
30.04.2023 16:00:00.000 GMT-0600,0.89304,0.89476,0.89189,0.89461,2300209997.1772003
30.04.2023 16:30:00.000 GMT-0600,0.89464,0.89484,0.89451,0.89457,2270579998.0162
30.04.2023 17:00:00.000 GMT-0600,0.89457,0.89473,0.89443,0.89459,1625289997.1007998
30.04.2023 17:30:00.000 GMT-0600,0.89457,0.89488,0.89451,0.89472,814799997.3297
30.04.2023 18:00:00.000 GMT-0600,0.89472,0.89525,0.89437,0.89524,934159999.8474001
30.04.2023 18:30:00.000 GMT-0600,0.89525,0.89537,0.89475,0.89498,791669998.6457
30.04.2023 19:00:00.000 GMT-0600,0.89496,0.89520,0.89489,0.89492,724960001.9453
30.04.2023 19:30:00.000 GMT-0600,0.89492,0.89501,0.89455,0.89484,605649998.6648
30.04.2023 20:00:00.000 GMT-0600,0.89485,0.89503,0.89477,0.89485,692599996.0898
30.04.2023 20:30:00.000 GMT-0600,0.89485,0.89487,0.89452,0.89452,593030000.4485
30.04.2023 21:00:00.000 GMT-0600,0.89455,0.89465,0.89390,0.89408,1002519996.1661001
30.04.2023 21:30:00.000 GMT-0600,0.89412,0.89441,0.89400,0.89400,346940002.6799
30.04.2023 22:00:00.000 GMT-0600,0.89399,0.89417,0.89378,0.89380,617859994.8879
30.04.2023 22:30:00.000 GMT-0600,0.89380,0.89448,0.89379,0.89413,546849994.1827
30.04.2023 23:00:00.000 GMT-0600,0.89415,0.89472,0.89415,0.89469,540349997.9974
30.04.2023 23:30:00.000 GMT-0600,0.89471,0.89485,0.89421,0.89437,537559997.0816
01.05.2023 00:00:00.000 GMT-0600,0.89439,0.89491,0.89437,0.89469,1122710006.7139
01.05.2023 00:30:00.000 GMT-0600,0.89468,0.89477,0.89397,0.89436,1579109994.8881001
01.05.2023 01:00:00.000 GMT-0600,0.89437,0.89437,0.89268,0.89311,3164959999.0842004
01.05.2023 01:30:00.000 GMT-0600,0.89309,0.89369,0.89276,0.89331,1698460000.9918003
01.05.2023 02:00:00.000 GMT-0600,0.89332,0.89400,0.89332,0.89366,1627569982.5285995
01.05.2023 02:30:00.000 GMT-0600,0.89376,0.89437,0.89355,0.89437,1672750006.1990006
01.05.2023 03:00:00.000 GMT-0600,0.89436,0.89464,0.89385,0.89387,1905399988.1745002
01.05.2023 03:30:00.000 GMT-0600,0.89388,0.89389,0.89321,0.89324,1958449998.8556
01.05.2023 04:00:00.000 GMT-0600,0.89325,0.89329,0.89272,0.89286,2018189992.9047005
01.05.2023 04:30:00.000 GMT-0600,0.89285,0.89308,0.89238,0.89252,682749998.0925001
01.05.2023 05:00:00.000 GMT-0600,0.89249,0.89299,0.89228,0.89285,1136109996.7957
01.05.2023 05:30:00.000 GMT-0600,0.89285,0.89310,0.89251,0.89281,1290750000.0000997
01.05.2023 06:00:00.000 GMT-0600,0.89282,0.89312,0.89234,0.89266,1605769996.6431
01.05.2023 06:30:00.000 GMT-0600,0.89265,0.89289,0.89148,0.89169,6490039981.842098
01.05.2023 07:00:00.000 GMT-0600,0.89169,0.89253,0.89148,0.89241,3143640026.0925
01.05.2023 07:30:00.000 GMT-0600,0.89241,0.89276,0.89186,0.89225,2908999992.3704
01.05.2023 08:00:00.000 GMT-0600,0.89239,0.89441,0.89239,0.89414,5557410011.2919
01.05.2023 08:30:00.000 GMT-0600,0.89415,0.89589,0.89412,0.89543,3106610031.128
01.05.2023 09:00:00.000 GMT-0600,0.89546,0.89663,0.89525,0.89629,2940579990.3868
01.05.2023 09:30:00.000 GMT-0600,0.89629,0.89654,0.89603,0.89612,1269819992.0654
01.05.2023 10:00:00.000 GMT-0600,0.89611,0.89658,0.89606,0.89637,694439998.627
01.05.2023 10:30:00.000 GMT-0600,0.89637,0.89637,0.89572,0.89598,860630001.0682
01.05.2023 11:00:00.000 GMT-0600,0.89599,0.89607,0.89549,0.89555,660790007.1145
01.05.2023 11:30:00.000 GMT-0600,0.89557,0.89588,0.89545,0.89557,665010002.6129
01.05.2023 12:00:00.000 GMT-0600,0.89557,0.89577,0.89533,0.89557,669470002.6515
01.05.2023 12:30:00.000 GMT-0600,0.89556,0.89609,0.89554,0.89604,825859992.9810001
01.05.2023 13:00:00.000 GMT-0600,0.89605,0.89650,0.89603,0.89642,634050002.0981
01.05.2023 13:30:00.000 GMT-0600,0.89640,0.89664,0.89604,0.89616,799680001.7359
01.05.2023 14:00:00.000 GMT-0600,0.89615,0.89621,0.89598,0.89601,606270000.935
01.05.2023 14:30:00.000 GMT-0600,0.89600,0.89603,0.89515,0.89515,1160699991.3453002
01.05.2023 15:00:00.000 GMT-0600,0.89508,0.89576,0.89450,0.89543,203430001.02040002
01.05.2023 15:30:00.000 GMT-0600,0.89552,0.89576,0.89524,0.89539,2637369981.7657
01.05.2023 16:00:00.000 GMT-0600,0.89538,0.89570,0.89536,0.89557,738000003.3380997
01.05.2023 16:30:00.000 GMT-0600,0.89556,0.89569,0.89548,0.89558,241200001.7166
01.05.2023 17:00:00.000 GMT-0600,0.89560,0.89590,0.89555,0.89573,459209998.1308
01.05.2023 17:30:00.000 GMT-0600,0.89573,0.89602,0.89573,0.89593,557639995.8136
01.05.2023 18:00:00.000 GMT-0600,0.89591,0.89604,0.89546,0.89574,805259998.3216
01.05.2023 18:30:00.000 GMT-0600,0.89575,0.89592,0.89556,0.89567,770510001.6594
01.05.2023 19:00:00.000 GMT-0600,0.89566,0.89566,0.89441,0.89449,841000001.4306
01.05.2023 19:30:00.000 GMT-0600,0.89447,0.89491,0.89419,0.89475,856339995.3843001
01.05.2023 20:00:00.000 GMT-0600,0.89473,0.89493,0.89464,0.89488,645999993.8011
01.05.2023 20:30:00.000 GMT-0600,0.89487,0.89504,0.89485,0.89490,728889998.4362999
01.05.2023 21:00:00.000 GMT-0600,0.89492,0.89523,0.89487,0.89499,461209998.60760003
01.05.2023 21:30:00.000 GMT-0600,0.89500,0.89535,0.89499,0.89528,521629999.6375
01.05.2023 22:00:00.000 GMT-0600,0.89528,0.89554,0.89525,0.89554,730299996.3758003
01.05.2023 22:30:00.000 GMT-0600,0.89550,0.89589,0.89489,0.89579,2024300004.9589
01.05.2023 23:00:00.000 GMT-0600,0.89580,0.89584,0.89489,0.89507,1343390003.2047
01.05.2023 23:30:00.000 GMT-0600,0.89509,0.89577,0.89497,0.89576,1080749999.9999
02.05.2023 00:00:00.000 GMT-0600,0.89574,0.89636,0.89552,0.89610,1740869983.6732996
